"xlong","ylat","t_cap"
-88.70741,41.12674,3800
-88.69607,41.14846,3800
-88.67821,41.11636,3800
-88.74242,41.10896,3800
-88.64858,41.14589,3800
-88.7487,41.12906,3800
-88.76452,41.12976,3800
-88.68958,41.11049,3800
-88.76193,41.11341,3800
-88.67535,41.10961,3800
-88.65443,41.11953,3800
-88.67221,41.13173,3800
-88.73116,41.13147,3800
-88.69401,41.13131,3800
-88.73084,41.11232,3800
-88.68443,41.1131,3800
-88.64999,41.11762,3450
-88.66857,41.12712,3800
-88.75613,41.12339,3450
-88.74688,41.11566,3800
-88.6669,41.14288,3800
-88.66835,41.11321,3800
-88.694,41.11802,3800
-88.73702,41.12913,3800
-88.65671,41.12452,3450
-88.71034,41.11645,3800
-88.67706,41.14199,3800
-88.65019,41.13469,3800
-88.72372,41.12811,3800
-88.7173,41.11606,3800
-88.65469,41.14555,3450
-88.66071,41.14419,3800
-95.47257,40.52334,2000
-95.50856,40.51479,4200
-95.51348,40.5058,4200
-95.48319,40.51983,4200
-95.29222,40.57874,2200
-95.27369,40.55652,4200
-95.49343,40.52818,4200
-95.30425,40.54994,2000
-95.2951,40.56501,4200
-95.34133,40.54481,4200
-95.3075,40.54413,4200
-95.327,40.55147,4200
-95.44551,40.49802,2200
-95.30274,40.51977,4200
-95.29945,40.57814,4200
-95.31341,40.51335,4200
-95.47179,40.53371,4200
-95.34869,40.57397,2200
-95.49657,40.50328,4200
-95.43697,40.48762,2200
-95.43103,40.47334,2200
-95.42468,40.49244,2200
-95.28525,40.53155,2000
-95.44206,40.46109,2200
-95.48053,40.49393,4200
-95.26493,40.56247,4200
-95.50075,40.51895,4200
-95.30133,40.53188,2000
-95.43057,40.46214,2200
-95.46423,40.52319,2200
-95.42001,40.49359,2200
-95.5015,40.50322,4200
-95.4745,40.53001,4200
-95.30704,40.51526,4200
-95.34059,40.56635,4200
-95.44029,40.47551,2200
-95.45316,40.49779,2200
-95.35094,40.56867,2000
-95.45605,40.50619,4200
-95.28904,40.52813,2000
-95.51292,40.49189,4200
-95.34264,40.56196,4200
-95.49196,40.51674,4200
-95.44148,40.50007,2200
-95.30499,40.57255,2200
-95.48287,40.50493,4200
-95.4426,40.4893,2200
-95.28573,40.54175,2000
-95.45474,40.51495,2000
-95.27222,40.57286,4200
-95.51406,40.48513,4200
-95.50516,40.49096,4200
-95.32203,40.55239,4200
-95.4277,40.49666,2200
-95.45902,40.49731,4200
-95.32707,40.56483,4200
-95.33258,40.5645,4200
-95.43941,40.5079,2200
-95.34322,40.57428,4200
-95.26984,40.54789,2000
-95.27116,40.57653,4200
-95.49813,40.52781,2000
-95.2872,40.51866,2000
-95.29229,40.5722,4200
-95.43044,40.48767,2200
-95.28996,40.54991,2000
-95.27463,40.54899,2000
-95.44477,40.50798,4200
-95.46188,40.5345,4200
-95.30518,40.56023,4200
-95.49218,40.49388,4200
-95.27544,40.57015,4200
-95.2916,40.51501,2200
-95.26544,40.5462,2000
-95.45268,40.53405,2000
-95.27035,40.56099,4200
-95.48135,40.53683,4200
-95.31927,40.56294,4200
-95.29923,40.5616,4200
-95.3482,40.54545,4200
-95.28313,40.54976,2000
-95.47601,40.52063,4200
-95.43258,40.4992,2200
-95.4391,40.49342,2200
-95.33234,40.54721,4200
-95.30541,40.52749,2200
-95.49206,40.50441,2000
-95.46221,40.52675,4200
-95.28072,40.5713,4200
-95.29572,40.53372,2000
-95.50389,40.50897,4200
-101.79239,33.55319,1000
-101.79019,33.54969,1000
-101.80019,33.55489,1000
-101.80039,33.54989,1000
-101.78959,33.55249,1000
-101.80019,33.55249,1000
-101.79709,33.54979,1000
-101.79489,33.55399,1000
-101.79299,33.54969,1000
-101.79719,33.5547,1000
-120.61729,45.60259,1500
-120.61729,45.6102,1500
-120.61729,45.6121,1500
-120.61729,45.60449,1500
-120.61729,45.6064,1500
-120.61729,45.6083,1500
-118.42949,34.9156,2050
-118.45499,34.9029,2050
-118.43848,34.89059,2050
-118.42249,34.9013,2050
-118.42779,34.9013,2050
-118.41229,34.9128,2050
-118.41519,34.8717,2050
-118.46049,34.90379,2050
-118.42059,34.8726,2050
-118.41479,34.9015,2050
-118.41119,34.8957,2050
-118.45329,34.88919,2050
-118.41859,34.8783,2050
-118.40619,34.88319,2050
-118.40999,34.88749,2050
-118.45749,34.8956,2050
-118.42448,34.9231,2050
-118.42419,34.8927,2050
-118.42779,34.8787,2050
-118.41509,34.8783,2050
-118.41799,34.89579,2050
-118.40849,34.8816,2050
-118.41769,34.8849,2050
-118.42189,34.9156,2050
-118.40729,34.91489,2050
-118.41189,34.88229,2050
-118.44629,34.8973,2050
-118.45089,34.9045,2050
-118.40589,34.89059,2050
-118.41169,34.87909,2050
-118.45029,34.88979,2050
-118.44239,34.8966,2050
-118.40669,34.8984,2050
-118.44199,34.9045,2050
-118.40649,34.8759,2050
-118.42699,34.9161,2050
-118.41469,34.888,2050
-118.41739,34.9245,2050
-118.42179,34.89589,2050
-118.45389,34.89489,2050
-118.42399,34.8787,2050
-118.44579,34.9043,2050
-118.44149,34.8882,2050
-118.41029,34.891,2050
-118.41229,34.90799,2050
-118.42499,34.92619,2050
-118.42409,34.883,2050
-118.45749,34.8928,2050
-118.41479,34.90459,2050
-118.45689,34.89959,2050
-118.43399,34.8812,2050
-118.41899,34.9203,2050
-118.42399,34.8867,2050
-118.41279,34.9155,2050
-118.41949,34.8755,2050
-118.42669,34.9207,2050
-118.41759,34.91539,2050
-118.41749,34.89299,2050
-118.44609,34.89259,2050
-118.44549,34.9011,2050
-118.42999,34.9118,2050
-118.43008,34.87759,2050
-118.42479,34.91159,2050
-118.43049,34.92469,2050
-118.44279,34.88609,2050
-118.41959,34.8824,2050
-118.41919,34.90279,2050
-118.41789,34.88789,2050
-118.46319,34.9027,2050
-118.46619,34.902,2050
-116.63049,33.93987,3000
-105.37374,34.94759,
-116.63052,33.93506,3000
-116.62346,33.94207,3000
-116.6227,33.93488,3000
-116.62278,33.93631,3000
-116.62183,33.93772,3000
-116.6233,33.94055,3000
-116.63052,33.94153,3000
-116.63052,33.9383,3000
-155.69002,18.9647,1500
-155.68898,18.9759,1500
-155.68874,18.97693,1500
-155.68987,18.97091,1500
-155.68956,18.97367,1500
-155.68999,18.96976,1500
-155.69006,18.9668,1500
-155.6884,18.97799,1500
-155.68959,18.97199,1500
-155.69011,18.96885,1500
-155.68958,18.97283,1500
-155.69011,18.96801,1500
-155.68929,18.9748,1500
-155.69006,18.96563,1500
-116.57439,33.9109,1500
-116.56929,33.9091,1500
-116.56489,33.90839,1500
-116.56929,33.9106,1500
-116.57429,33.91579,1500
-116.57329,33.9209,1500
-116.57669,33.92609,1500
-116.56829,33.9221,1500
-116.57749,33.9274,1500
-116.63614,33.91696,1500
-116.57809,33.9207,1500
-116.58234,33.92216,1500
-116.57309,33.92839,1500
-116.57314,33.92705,1500
-116.63614,33.91556,1500
-116.57309,33.92979,1500
-116.64164,33.91306,1500
-116.56929,33.912,1500
-116.64164,33.91446,1500
-116.64124,33.91576,1500
-116.57439,33.9123,1500
-116.56829,33.9235,1500
-116.57429,33.91729,1500
-116.57329,33.9195,1500
-116.63624,33.91276,1500
-116.57599,33.9235,1500
-116.63614,33.91416,1500
-116.57769,33.9221,1500
-116.56489,33.90979,1500
-116.57329,33.9223,1500
-116.57809,33.91919,1500
-116.58229,33.9235,1500
-116.57429,33.9138,1500
-97.48807,26.31707,3150
-97.46634,26.30906,3150
-97.4829,26.29477,3150
-97.46803,26.2833,3150
-97.49138,26.29882,3150
-97.48847,26.28985,3150
-97.47396,26.31462,3150
-97.49449,26.29667,3150
-97.49899,26.30404,3150
-97.48617,26.30405,3150
-97.47955,26.3097,3150
-97.47347,26.29011,3150
-97.48916,26.27722,3150
-97.48568,26.29231,3150
-97.48187,26.32198,3150
-97.46217,26.30083,3150
-97.50115,26.30111,3150
-97.49466,26.28381,3150
-97.47116,26.31708,3150
-97.48467,26.31952,3150
-97.45928,26.31397,3150
-97.46913,26.30661,3150
-97.48815,26.32858,3150
-97.45937,26.30329,3150
-97.4613,26.28724,3150
-97.46793,26.31991,3150
-97.46409,26.28478,3150
-97.46208,26.31151,3150
-97.49665,26.30688,3150
-97.46832,26.29121,3150
-97.49334,26.27596,3150
-97.48858,26.30128,3150
-97.47675,26.31216,3150
-97.48337,26.30651,3150
-97.47985,26.28226,3150
-97.47545,26.30351,3150
-97.49486,26.32375,3150
-97.46571,26.29371,3150
-97.47755,26.30024,3150
-97.4859,26.28045,3150
-97.47334,26.28298,3150
-97.46497,26.29837,3150
-97.49148,26.28712,3150
-97.49098,26.32575,3150
-97.49607,26.2736,3150
-97.49012,26.31232,3150
-95.56928,44.8526,2500
-95.5417,44.83664,2500
-95.5377,44.84953,2500
-95.57638,44.87526,2500
-95.581,44.86115,2500
-95.5924,44.86135,2500
-95.55306,44.8741,2500
-95.60687,44.86929,2500
-95.56919,44.84547,2500
-95.60313,44.87465,2300
-95.55375,44.84156,2500
-95.58382,44.86939,2500
-95.60588,44.86451,2300
-95.5921,44.85611,2500
-95.58008,44.85415,2500
-95.53753,44.85691,2500
-95.57402,44.86485,2500
-95.54356,44.84463,2500
-94.64662,43.22268,2000
-94.51652,43.21929,2000
-94.51212,43.23603,2000
-94.56207,43.18916,2000
-94.48553,43.22862,2000
-94.5663,43.18917,2000
-94.48724,43.24542,2000
-94.57387,43.19507,2000
-94.54383,43.22987,2000
-94.59261,43.19483,2000
-94.63027,43.20237,2000
-94.67632,43.2181,2000
-94.63219,43.21067,2000
-94.46001,43.21881,2000
-94.5527,43.20602,2000
-94.45372,43.22493,2000
-94.50904,43.20302,2000
-94.45493,43.20438,2000
-94.50478,43.23613,2000
-94.51637,43.23611,2000
-94.51831,43.24672,2000
-94.57619,43.21409,2000
-94.45774,43.22498,2000
-94.5131,43.19502,2000
-94.64806,43.21422,2000
-94.61411,43.20097,2000
-94.64204,43.22154,2000
-94.61358,43.2315,2000
-94.62797,43.1928,2000
-94.61322,43.2155,2000
-94.58882,43.21046,2000
-94.54378,43.20765,2000
-94.56295,43.21436,2000
-94.47526,43.2171,2000
-94.63679,43.2107,2000
-94.52412,43.21814,2000
-94.63435,43.20218,2000
-94.61567,43.22262,2000
-94.53294,43.25005,2000
-94.55633,43.22878,2000
-94.46957,43.21695,2000
-94.49151,43.22936,2000
-94.61205,43.23945,2000
-94.49179,43.24542,2000
-94.59119,43.20299,2000
-94.65521,43.2167,2000
-94.53251,43.23121,2000
-94.62241,43.2141,2000
-94.57677,43.20369,2000
-94.47982,43.21687,2000
-94.67323,43.18554,2000
-94.60088,43.20294,2000
-94.61371,43.18885,2000
-94.60613,43.22512,2000
-94.53073,43.20923,2000
-94.49511,43.23824,2000
-94.66776,43.218,2000
-94.56693,43.22522,2000
-94.52232,43.19439,2000
-94.50969,43.24676,2000
-94.56863,43.21512,2000
-94.67624,43.19267,2000
-94.53439,43.22369,2000
-94.59759,43.22507,2000
-94.6025,43.1873,2000
-94.66357,43.21,2000
-94.60581,43.2029,2000
-94.51352,43.22783,2000
-94.5962,43.20293,2000
-94.50839,43.23607,2000
-94.64671,43.18548,2000
-94.60901,43.18894,2000
-94.51406,43.24659,2000
-94.6108,43.20101,2000
-94.53567,43.20929,2000
-94.58273,43.21782,2000
-94.61675,43.21414,2000
-94.58706,43.21771,2000
-94.59774,43.19543,2000
-94.45348,43.19577,2000
-94.54809,43.20668,2000
-94.50417,43.20343,2000
-94.52442,43.25003,2000
-94.62722,43.21416,2000
-94.64405,43.21527,2000
-94.52881,43.24994,2000
-94.53477,43.23953,2000
-94.62347,43.19275,2000
-94.60411,43.21412,2000
-94.57291,43.20351,2000
-94.57805,43.1952,2000
-94.51076,43.22042,2000
-94.5391,43.22259,2000
-94.58467,43.21044,2000
-94.47076,43.19938,2000
-94.61095,43.22239,2000
-94.4586,43.19567,2000
-94.66147,43.20345,2000
-94.4649,43.21696,2000
-94.49966,43.2179,2000
-94.49777,43.24546,2000
-94.48837,43.21055,2000
-94.55072,43.19634,2000
-94.52417,43.23583,2000
-94.47506,43.23081,2000
-94.64189,43.18541,2000
-94.47489,43.25005,2000
-94.63471,43.21792,2000
-94.47083,43.25005,2000
-94.48024,43.23087,2000
-94.54788,43.22879,2000
-94.59182,43.21733,2000
-94.51944,43.22655,2000
-94.61736,43.2311,2000
-94.49001,43.23654,2000
-94.53912,43.20758,2000
-94.59252,43.22619,2000
-94.67214,43.21807,2000
-94.53651,43.23116,2000
-94.52844,43.2357,2000
-94.4978,43.20956,2000
-94.66673,43.20343,2000
-94.49284,43.20924,2000
-94.5843,43.19975,2000
-94.6511,43.22106,2000
-94.47464,43.12136,2000
-94.49941,43.18899,2000
-94.47973,43.17457,2000
-94.49943,43.16653,2000
-94.52419,43.15829,2000
-105.76293,34.94587,
-94.49517,43.16655,2000
-94.49448,43.18902,2000
-94.49072,43.13213,2000
-94.49921,43.1577,2000
-94.47865,43.12138,2000
-94.51604,43.13904,2000
-94.50953,43.15719,2000
-94.48445,43.17275,2000
-94.52857,43.15827,2000
-94.53506,43.15785,2000
-94.4698,43.12926,2000
-94.46483,43.12137,2000
-94.55521,43.18541,2000
-94.5679,43.16419,2000
-94.49519,43.13216,2000
-94.47844,43.13141,2000
-94.55344,43.17582,2000
-94.47993,43.11379,2000
-94.46984,43.12127,2000
-94.48601,43.13206,2000
-94.51971,43.14983,2000
-94.48026,43.13944,2000
-94.50498,43.18804,2000
-94.47469,43.17456,2000
-94.52432,43.14634,2000
-94.51347,43.13125,2000
-94.56308,43.16429,2000
-94.49479,43.15773,2000
-94.49503,43.12113,2000
-94.50904,43.13129,2000
-94.49982,43.13217,2000
-94.54877,43.1596,2000
-94.47615,43.11379,2000
-94.52438,43.18617,2000
-94.49973,43.12109,2000
-105.72247,34.91865,
-94.47322,43.12914,2000
-94.50531,43.1574,2000
-94.50457,43.13207,2000
-94.51554,43.14998,2000
-94.55741,43.17493,2000
-100.99676,36.40928,1700
-101.06232,36.40551,1700
-101.00067,36.40933,1700
-100.95146,36.48753,1700
-101.01705,36.46148,1700
-101.08151,36.3514,1700
-101.00222,36.45041,1700
-100.98787,36.4871,1700
-101.0919,36.40451,1700
-100.96566,36.48729,1700
-101.00313,36.49653,1700
-101.02323,36.48418,1700
-101.04155,36.40825,1700
-100.98851,36.41694,1700
-100.96797,36.46434,1700
-101.08848,36.40435,1700
-100.95873,36.47915,1700
-100.96119,36.4862,1700
-101.02241,36.39696,1700
-101.00252,36.44053,1700
-101.05985,36.41391,1700
-100.95333,36.47649,1700
-100.95633,36.47438,1700
-101.01947,36.48401,1700
-101.03605,36.44975,1700
-100.98988,36.46351,1700
-100.95099,36.49648,1700
-101.02216,36.45136,1700
-101.02387,36.43102,1700
-101.04507,36.40838,1700
-101.06577,36.34966,1700
-101.06028,36.34364,1700
-101.10816,36.37838,1700
-101.01566,36.45075,1700
-101.00099,36.42381,1700
-100.98735,36.41037,1700
-101.05809,36.35259,1700
-100.95474,36.49394,1700
-101.07749,36.33403,1700
-100.97206,36.48359,1700
-100.98304,36.4867,1700
-101.04171,36.39874,1700
-101.08239,36.378,1700
-101.09598,36.37587,1700
-100.99785,36.45123,1700
-100.97692,36.4642,1700
-101.1031,36.33241,1700
-101.06583,36.40567,1700
-100.96995,36.47004,1700
-101.08212,36.40585,1700
-101.00698,36.47273,1700
-101.04582,36.39866,1700
-101.02622,36.44967,1700
-100.95465,36.48362,1700
-101.01104,36.40627,1700
-100.99669,36.42341,1700
-101.02384,36.46256,1700
-101.07756,36.37795,1700
-101.09975,36.37586,1700
-101.0497,36.41145,1700
-101.03285,36.39713,1700
-101.0286,36.39681,1700
-101.10449,36.37835,1700
-100.99646,36.43826,1700
-101.06775,36.3634,1700
-100.98675,36.48013,1700
-101.01785,36.46845,1700
-101.01024,36.49664,1700
-101.00906,36.43873,1700
-101.04958,36.39874,1700
-100.99735,36.48629,1700
-101.0327,36.44933,1700
-101.09037,36.34176,1700
-100.99725,36.45673,1700
-101.02491,36.40603,1700
-101.01906,36.45062,1700
-101.10237,36.34192,1700
-100.95009,36.46858,1700
-101.09926,36.33254,1700
-101.01217,36.451,1700
-101.05312,36.4114,1700
-101.03644,36.39721,1700
-101.12298,36.37523,1700
-100.99251,36.3984,1700
-101.00353,36.47278,1700
-100.99072,36.48015,1700
-101.06305,36.41583,1700
-101.09139,36.37755,1700
-101.01606,36.43947,1700
-100.97335,36.46433,1700
-101.10575,36.35507,1700
-101.0213,36.46846,1700
-100.99533,36.49015,1700
-101.06157,36.36189,1700
-101.10576,36.34197,1700
-101.026,36.46666,1700
-101.00819,36.40931,1700
-101.02023,36.4293,1700
-101.01449,36.40608,1700
-101.0585,36.36395,1700
-101.00624,36.4878,1700
-101.05901,36.40667,1700
-101.07153,36.36435,1700
-100.953,36.46673,1700
-100.98281,36.46909,1700
-101.01264,36.43922,1700
-101.01316,36.42836,1700
-101.0785,36.4054,1700
-101.0641,36.37759,1700
-101.10724,36.33234,1700
-100.989,36.39816,1700
-101.09885,36.35535,1700
-101.00976,36.48858,1700
-101.09564,36.33262,1700
-101.00291,36.4865,1700
-101.08225,36.33281,1700
-101.01599,36.48349,1700
-101.00971,36.42706,1700
-101.09537,36.34235,1700
-101.00662,36.49657,1700
-101.06368,36.3429,1700
-100.99309,36.4167,1700
-101.01809,36.40603,1700
-101.05899,36.37808,1700
-101.01661,36.42893,1700
-101.06944,36.40591,1700
-101.03092,36.43076,1700
-101.12727,36.37431,1700
-101.08767,36.37761,1700
-101.00103,36.45672,1700
-101.07298,36.40606,1700
-101.10236,36.3555,1700
-101.06878,36.37608,1700
-100.99976,36.47252,1700
-100.95964,36.47294,1700
-101.08579,36.35146,1700
-100.99363,36.47986,1700
-100.99189,36.41007,1700
-101.01074,36.47258,1700
-101.0857,36.33265,1700
-101.087,36.34242,1700
-101.05317,36.39867,1700
-101.03355,36.41447,1700
-101.0273,36.43045,1700
-101.02325,36.41647,1700
-100.99548,36.47241,1700
-100.98651,36.46289,1700
-117.28548,47.13689,1800
-117.34769,47.16119,1800
-117.35709,47.1657,1800
-117.34029,47.10769,1800
-117.36279,47.1713,1800
-117.29668,47.1377,1800
-117.28458,47.10569,1800
-117.31379,47.14,1800
-117.28879,47.0976,1800
-117.30328,47.13689,1800
-117.32739,47.1387,1800
-117.35879,47.17049,1800
-117.33678,47.1569,1800
-117.32739,47.15949,1800
-117.33059,47.10729,1800
-117.31718,47.1046,1800
-117.33048,47.1465,1800
-117.33099,47.14919,1800
-117.31779,47.1438,1800
-117.35109,47.16139,1800
-117.32098,47.10339,1800
-117.28229,47.13689,1800
-117.35489,47.16419,1800
-117.30939,47.134,1800
-117.35149,47.11969,1800
-117.35129,47.1176,1800
-117.30259,47.10529,1800
-117.30019,47.13799,1800
-105.59158,34.32066,
-117.33398,47.15579,1800
-117.29419,47.09929,1800
-117.31809,47.13189,1800
-117.34489,47.16029,1800
-117.37349,47.16229,1800
-117.35799,47.16819,1800
-117.36979,47.1625,1800
-117.33939,47.1583,1800
-117.32879,47.16219,1800
-117.29739,47.1,1800
-117.31209,47.1339,1800
-117.32468,47.1022,1800
-117.35149,47.11459,1800
-117.31358,47.10579,1800
-117.33048,47.14459,1800
-117.34229,47.1592,1800
-117.28539,47.10189,1800
-117.32799,47.10249,1800
-117.32819,47.14199,1800
-117.33218,47.15389,1800
-117.34158,47.1107,1800
-117.32958,47.10439,1800
-117.37499,47.1648,1800
-117.32159,47.13429,1800
-117.34589,47.11089,1800
-117.35299,47.1629,1800
-117.28949,47.13609,1800
-117.33149,47.1517,1800
-117.29559,47.10529,1800
-117.29899,47.10569,1800
-101.26558,35.44465,1850
-101.30544,35.43465,1850
-101.25539,35.37779,1850
-101.15099,35.40709,1850
-101.22279,35.3779,1850
-101.25829,35.41499,1850
-101.23644,35.41261,1850
-101.28055,35.44464,1850
-101.26239,35.4399,1850
-101.23791,35.43591,1850
-101.18409,35.39859,1850
-101.24519,35.4125,1850
-101.29829,35.43459,1850
-101.27696,35.44444,1850
-101.15449,35.40709,1850
-101.22349,35.43609,1850
-101.22892,35.41325,1850
-101.21818,35.39829,1850
-101.30179,35.42099,1850
-101.25179,35.37779,1850
-101.14805,35.41356,1850
-101.18699,35.398,1850
-101.23736,35.39777,1850
-101.27709,35.4064,1850
-101.21648,35.42403,1850
-101.2906,35.40638,1850
-101.28716,35.4217,1850
-101.27086,35.41487,1850
-101.27999,35.43499,1850
-101.30544,35.42115,1850
-101.29149,35.44519,1850
-101.15809,35.40709,1850
-101.26915,35.44463,1850
-101.16968,35.39873,1850
-101.20105,35.43345,1850
-101.24459,35.37779,1850
-101.24036,35.42677,1850
-101.22039,35.4245,1850
-101.30164,35.40625,1850
-101.2236,35.3864,1850
-105.57363,34.32385,
-101.22598,35.37781,1850
-101.28803,35.44524,1850
-101.30895,35.42107,1850
-101.2871,35.43498,1850
-101.23077,35.43596,1850
-101.2836,35.42172,1850
-101.25569,35.40628,1850
-101.29067,35.43495,1850
-101.22969,35.37779,1850
-101.25104,35.43936,1850
-101.25218,35.40636,1850
-101.25839,35.42749,1850
-101.30183,35.43469,1850
-101.28696,35.4065,1850
-101.27979,35.4218,1850
-101.26992,35.42959,1850
-101.2947,35.42112,1850
-101.20469,35.3864,1850
-101.24359,35.42769,1850
-101.26178,35.42748,1850
-101.25293,35.42759,1850
-101.29809,35.4063,1850
-101.27008,35.45617,1850
-101.20989,35.42949,1850
-101.30888,35.43457,1850
-101.29827,35.42112,1850
-101.29521,35.44501,1850
-101.27353,35.4549,1850
-101.21592,35.44114,1850
-101.23698,35.37773,1850
-101.28345,35.43491,1850
-101.20199,35.39819,1850
-101.2739,35.41486,1850
-101.20665,35.41043,1850
-105.65739,34.32034,
-101.28349,35.4064,1850
-101.21959,35.3864,1850
-101.13348,35.41375,1850
-101.22265,35.41705,1850
-101.22698,35.43609,1850
-101.21952,35.44109,1850
-101.28198,35.45585,1850
-101.27642,35.43501,1850
-101.29459,35.4063,1850
-101.21739,35.41039,1850
-101.20579,35.39809,1850
-101.23529,35.42669,1850
-101.26635,35.42962,1850
-101.20867,35.44046,1850
-101.29179,35.45586,1850
-101.19369,35.43361,1850
-101.15159,35.39809,1850
-101.23329,35.37769,1850
-101.28722,35.45589,1850
-101.19748,35.43346,1850
-101.26648,35.4562,1850
-101.20609,35.42949,1850
-101.26121,35.41497,1850
-101.21019,35.41039,1850
-101.27649,35.4218,1850
-101.2779,35.4557,1850
-101.23229,35.41319,1850
-101.21379,35.41039,1850
-101.16572,35.39796,1850
-101.24099,35.3779,1850
-101.27272,35.4446,1850
-101.23734,35.38645,1850
-101.24078,35.41237,1850
-101.21265,35.42407,1850
-101.24819,35.37779,1850
-101.23425,35.43676,1850
-101.28392,35.44444,1850
-101.29069,35.42159,1850
-101.2051,35.44048,1850
-101.22266,35.40135,1850
-101.29468,35.43475,1850
-101.25877,35.43999,1850
-101.25472,35.43942,1850
-101.23189,35.4017,1850
-101.42438,35.45543,2300
-101.42311,35.42645,2300
-101.43446,35.41212,2300
-101.31245,35.45585,2300
-101.37683,35.45575,2300
-101.41627,35.41216,2300
-101.36687,35.45572,2300
-101.36011,35.44122,2300
-101.32586,35.45564,2300
-101.35581,35.45598,2300
-101.427,35.41214,2300
-101.41873,35.43972,2300
-101.42992,35.4558,2300
-101.31937,35.44297,2300
-101.42668,35.42643,2300
-101.449,35.45567,2300
-101.44001,35.4306,2300
-101.41236,35.42645,2300
-101.3699,35.45565,2300
-101.41725,35.45546,2300
-101.42687,35.44067,2300
-101.32429,35.43539,2300
-101.39189,35.45572,2300
-101.43612,35.4306,2300
-101.4223,35.44069,2300
-101.36285,35.45585,2300
-101.43348,35.45578,2300
-101.434,35.44066,2300
-101.44988,35.44209,2300
-101.31246,35.44296,2300
-101.44589,35.44222,2300
-101.43057,35.41213,2300
-101.43043,35.44066,2300
-101.32065,35.43533,2300
-101.34527,35.44732,2300
-101.33753,35.4474,2300
-101.41955,35.42646,2300
-101.43797,35.44225,2300
-101.33741,35.45464,2300
-101.34131,35.44741,2300
-101.43025,35.42641,2300
-101.42082,35.45543,2300
-101.3377,35.44146,2300
-101.32786,35.43536,2300
-101.39591,35.45559,2300
-101.44065,35.45578,2300
-101.38384,35.45551,2300
-101.35364,35.43972,2300
-101.31718,35.43539,2300
-101.41594,35.42643,2300
-101.31603,35.4558,2300
-101.44154,35.44221,2300
-101.32939,35.45551,2300
-101.3493,35.43979,2300
-101.41988,35.41217,2300
-101.35729,35.4393,2300
-101.34098,35.45548,2300
-101.35223,35.45601,2300
-101.41299,35.45556,2300
-101.44349,35.43058,2300
-101.30936,35.45589,2300
-101.33302,35.45551,2300
-101.35938,35.45593,2300
-101.38754,35.4557,2300
-101.43381,35.4264,2300
-101.45237,35.45557,2300
-101.31361,35.43543,2300
-101.31924,35.45538,2300
-101.44498,35.45567,2300
-101.43708,35.45583,2300
-101.31319,35.42109,2300
-101.3803,35.45567,2300
-101.37326,35.45578,2300
-101.40106,35.4557,2300
-101.42343,35.41216,2300
-101.40898,35.45569,2300
-101.40463,35.45567,2300
-101.31693,35.42109,2300
-101.34166,35.44159,2300
-103.90916,40.93515,2200
-103.87071,41.00011,2200
-103.90448,40.95826,2200
-103.88872,40.98524,2200
-103.91727,40.96306,2200
-103.90257,40.94113,2200
-103.86563,40.94406,2200
-103.81803,40.98305,2200
-103.85362,40.96416,2200
-103.8853,40.98896,2200
-103.93633,40.95195,2200
-103.94581,40.94894,2200
-103.94164,40.97651,2200
-103.86685,40.95591,2200
-103.80543,40.97483,2200
-103.91983,40.93382,2200
-103.8171,40.97147,2200
-103.91401,40.93403,2200
-103.9198,40.99692,2200
-103.95879,40.98737,2200
-103.94855,40.97651,2200
-103.93072,40.99409,2200
-103.88041,40.99237,2200
-103.95111,40.94775,2200
-103.95078,40.96241,2200
-103.81304,40.98567,2200
-103.9688,40.98421,2200
-103.92088,40.95959,2200
-103.82756,40.97818,2200
-103.89883,40.94361,2200
-103.93163,40.95437,2200
-103.89437,40.97445,2000
-103.89987,40.95949,2200
-103.86157,40.95793,2200
-103.97047,40.95446,2200
-103.80837,40.98859,2200
-103.92526,40.99563,2200
-103.93095,40.9723,2200
-103.89535,40.99971,2200
-103.94035,40.96989,2200
-103.87389,40.99498,2200
-103.92573,40.93359,2200
-103.96362,40.98543,2200
-103.89226,40.98147,2200
-103.93758,40.97968,2200
-103.81097,40.97303,2200
-103.94769,40.96842,2200
-103.95546,40.97626,2200
-103.82366,40.98159,2200
-103.96233,40.95874,2200
-103.87016,40.94096,2200
-105.56193,34.39475,
-103.88867,40.94961,2200
-103.95586,40.94429,2200
-103.88288,40.95055,2200
-103.85622,40.95987,2200
-103.92622,40.9731,2200
-103.87151,40.95244,2200
-103.87697,40.9515,2200
-103.93098,40.96561,2200
-103.91238,40.99821,2200
-103.93174,40.93341,2200
-103.95696,40.95881,2200
-103.92537,40.95752,2200
-103.89442,40.94862,2200
-103.94119,40.95039,2200
-103.90536,40.99912,2200
-101.53949,35.32269,2300
-101.53599,35.32269,2300
-101.53239,35.32269,2300
-101.52529,35.32269,2300
-101.52889,35.32269,2300
-101.46039,32.13559,1620
-101.42409,31.9967,1620
-101.39739,32.0116,1620
-101.43029,31.9863,1620
-101.40449,32.0291,1620
-101.41449,31.9988,1620
-101.45029,32.1219,1620
-101.40129,32.0309,1620
-101.42169,32.01239,1620
-101.43679,31.9988,1620
-101.39959,32.0011,1620
-101.44449,32.04789,1620
-101.44569,32.00689,1620
-101.44259,32.00769,1620
-101.454,32.13179,1620
-101.43649,32.0098,1620
-101.40609,32.0034,1620
-101.42089,31.9956,1620
-101.42869,32.02499,1620
-101.45219,32.1042,1620
-101.43049,31.9996,1620
-101.42729,31.9976,1620
